Date,SCP,Foundation Site,Object Classification,is_humanoid,is_infohazardous,is_location,is_organic,is_predatory,is_mechanical,is_mobile,is_replicating,is_virtual,Team Sent,Acquisition Successful?,Profit/Loss (normalized to 1940 $MM),,,,,,,,,,,,,,,,,,,,,,,,
2008Q1,SCP-4182,Site 2: Washington D.C,Keter,0,0,0,0,0,0,1,1,1,None,0,0,,,,,,,,,,,,,,,,,,,,,,,,
2008Q1,SCP-4280,Site 8: Tehran,Euclid,0,1,0,0,0,0,0,0,0,None,0,0,,,,,,,,,,,,,,,,,,,,,,,,
2008Q1,SCP-4351,Site 3: Kinshasa,Keter,1,0,0,0,1,1,0,1,0,None,0,0,,,,,,,,,,,,,,,,,,,,,,,,
2008Q1,SCP-4484,Site 2: Washington D.C,Keter,0,1,1,1,0,0,0,0,1,None,0,0,,,,,,,,,,,,,,,,,,,,,,,,
2008Q1,SCP-4549,Site 6: Geneva,Safe,0,0,0,0,0,0,0,0,0,None,0,0,,,,,,,,,,,,,,,,,,,,,,,,
2008Q2,SCP-629,Site 8: Tehran,Safe,1,0,0,0,1,0,1,0,1,Infiltration,0,0,,,,,,,,,,,,,,,,,,,,,,,,
2008Q2,SCP-1516,Site 6: Geneva,Euclid,0,0,1,0,0,0,1,0,0,None,0,0,,,,,,,,,,,,,,,,,,,,,,,,
2008Q2,SCP-1522,Site 7: Shanghai,Safe,0,0,0,0,0,0,0,0,0,None,0,0,,,,,,,,,,,,,,,,,,,,,,,,
2008Q2,SCP-1623,Site 8: Tehran,Keter,1,0,0,1,0,0,0,0,0,None,0,0,,,,,,,,,,,,,,,,,,,,,,,,
2008Q2,SCP-2036,Site 4: Moscow,Euclid,0,0,0,0,1,0,0,0,0,None,0,0,,,,,,,,,,,,,,,,,,,,,,,,
2008Q2,SCP-2056,Site 4: Moscow,Keter,0,0,0,0,0,0,1,0,0,None,0,0,,,,,,,,,,,,,,,,,,,,,,,,
2008Q2,SCP-2078,Site 6: Geneva,Keter,0,0,0,1,0,0,1,0,0,Infiltration,1,0.8,,,,,,,,,,,,,,,,,,,,,,,,
2008Q2,SCP-2164,Site 7: Shanghai,Keter,1,0,0,0,0,0,1,0,0,None,0,0,,,,,,,,,,,,,,,,,,,,,,,,
2008Q2,SCP-2171,Site 8: Tehran,Safe,1,0,0,0,0,0,1,0,0,None,0,0,,,,,,,,,,,,,,,,,,,,,,,,
2008Q2,SCP-2684,Site 7: Shanghai,Safe,0,0,0,0,0,1,0,1,0,Infiltration,0,0,,,,,,,,,,,,,,,,,,,,,,,,
2008Q2,SCP-2736,Site 4: Moscow,Euclid,0,0,0,0,0,0,0,0,0,Paramilitary,1,17.3,,,,,,,,,,,,,,,,,,,,,,,,
2008Q2,SCP-2771,Site 2: Washington D.C,Safe,0,0,0,0,0,0,1,0,1,None,0,0,,,,,,,,,,,,,,,,,,,,,,,,
2008Q2,SCP-2916,Site 2: Washington D.C,Euclid,0,1,0,0,0,0,0,0,1,Paramilitary,1,8,,,,,,,,,,,,,,,,,,,,,,,,
2008Q2,SCP-3041,Site 2: Washington D.C,Euclid,0,0,0,0,0,0,0,0,1,None,0,0,,,,,,,,,,,,,,,,,,,,,,,,
2008Q2,SCP-3219,Site 2: Washington D.C,Keter,0,0,1,0,0,0,0,0,0,Legal,0,0,,,,,,,,,,,,,,,,,,,,,,,,
2008Q2,SCP-3369,Site 3: Kinshasa,Euclid,1,0,0,0,0,0,0,0,0,None,0,0,,,,,,,,,,,,,,,,,,,,,,,,
2008Q2,SCP-3390,Site 6: Geneva,Keter,0,0,0,0,1,0,0,0,0,None,0,0,,,,,,,,,,,,,,,,,,,,,,,,
2008Q2,SCP-3453,Site 6: Geneva,Euclid,0,1,1,0,0,0,0,0,1,None,0,0,,,,,,,,,,,,,,,,,,,,,,,,
2008Q2,SCP-3509,Site 2: Washington D.C,Safe,0,0,0,0,0,0,0,0,0,None,0,0,,,,,,,,,,,,,,,,,,,,,,,,
2008Q2,SCP-3557,Site 3: Kinshasa,Euclid,0,0,0,0,0,0,0,0,0,None,0,0,,,,,,,,,,,,,,,,,,,,,,,,
2008Q2,SCP-3579,Site 3: Kinshasa,Euclid,0,0,0,0,0,1,0,0,1,None,0,0,,,,,,,,,,,,,,,,,,,,,,,,
2008Q2,SCP-3637,Site 7: Shanghai,Safe,0,0,0,0,0,0,0,0,0,None,0,0,,,,,,,,,,,,,,,,,,,,,,,,
2008Q2,SCP-3675,Site 2: Washington D.C,Keter,0,0,0,0,0,0,1,0,0,Legal,0,0,,,,,,,,,,,,,,,,,,,,,,,,
2008Q2,SCP-3764,Site 7: Shanghai,Euclid,0,0,0,0,0,1,0,0,1,Infiltration,1,12.8,,,,,,,,,,,,,,,,,,,,,,,,
2008Q2,SCP-3833,Site 3: Kinshasa,Euclid,1,0,0,0,0,1,1,0,0,None,0,0,,,,,,,,,,,,,,,,,,,,,,,,
2008Q2,SCP-3866,Site 7: Shanghai,Euclid,0,0,0,0,0,1,0,1,1,None,0,0,,,,,,,,,,,,,,,,,,,,,,,,
2008Q2,SCP-3935,Site 2: Washington D.C,Safe,0,1,1,1,0,0,0,0,0,None,0,0,,,,,,,,,,,,,,,,,,,,,,,,
2008Q2,SCP-4160,Site 8: Tehran,Euclid,1,0,0,0,0,0,0,1,0,None,0,0,,,,,,,,,,,,,,,,,,,,,,,,
2008Q2,SCP-4280,Site 8: Tehran,Euclid,0,1,0,0,0,0,0,0,0,None,0,0,,,,,,,,,,,,,,,,,,,,,,,,
2008Q2,SCP-4325,Site 4: Moscow,Keter,0,0,0,0,0,1,1,0,0,None,0,0,,,,,,,,,,,,,,,,,,,,,,,,
2008Q2,SCP-4353,Site 4: Moscow,Keter,1,0,0,0,0,0,0,0,0,None,0,0,,,,,,,,,,,,,,,,,,,,,,,,
2008Q2,SCP-4382,Site 6: Geneva,Keter,0,0,0,0,0,0,1,0,0,Legal,1,-18.7,,,,,,,,,,,,,,,,,,,,,,,,
2008Q2,SCP-4427,Site 4: Moscow,Euclid,1,1,0,1,0,0,1,0,0,None,0,0,,,,,,,,,,,,,,,,,,,,,,,,
2008Q2,SCP-4464,Site 4: Moscow,Euclid,0,0,0,0,0,0,1,0,0,Paramilitary,1,19.3,,,,,,,,,,,,,,,,,,,,,,,,
2008Q2,SCP-4511,Site 3: Kinshasa,Euclid,0,0,0,0,0,1,1,0,0,None,0,0,,,,,,,,,,,,,,,,,,,,,,,,
2008Q2,SCP-4524,Site 6: Geneva,Keter,0,0,0,0,0,0,0,0,0,Paramilitary,1,-16.8,,,,,,,,,,,,,,,,,,,,,,,,
2008Q2,SCP-4591,Site 8: Tehran,Keter,0,0,0,0,0,0,0,1,0,None,0,0,,,,,,,,,,,,,,,,,,,,,,,,
2008Q3,SCP-346,Site 2: Washington D.C,Safe,0,1,0,0,0,0,0,0,0,None,0,0,,,,,,,,,,,,,,,,,,,,,,,,
2008Q3,SCP-356,Site 6: Geneva,Euclid,0,1,1,0,1,0,0,0,1,None,0,0,,,,,,,,,,,,,,,,,,,,,,,,
2008Q3,SCP-669,Site 8: Tehran,Euclid,0,1,1,0,0,0,0,0,1,None,0,0,,,,,,,,,,,,,,,,,,,,,,,,
2008Q3,SCP-1302,Site 3: Kinshasa,Euclid,0,1,1,1,0,0,1,0,0,None,0,0,,,,,,,,,,,,,,,,,,,,,,,,
2008Q3,SCP-1445,Site 3: Kinshasa,Keter,0,0,0,0,0,0,0,0,0,None,0,0,,,,,,,,,,,,,,,,,,,,,,,,
2008Q3,SCP-1562,Site 6: Geneva,Keter,0,0,0,0,0,0,1,1,0,None,0,0,,,,,,,,,,,,,,,,,,,,,,,,
2008Q3,SCP-1715,Site 3: Kinshasa,Euclid,0,0,0,0,0,0,0,0,1,None,0,0,,,,,,,,,,,,,,,,,,,,,,,,
2008Q3,SCP-1948,Site 6: Geneva,Euclid,0,0,0,1,1,0,1,1,0,None,0,0,,,,,,,,,,,,,,,,,,,,,,,,
2008Q3,SCP-2132,Site 3: Kinshasa,Safe,0,0,1,0,0,0,0,0,0,Infiltration,1,4,,,,,,,,,,,,,,,,,,,,,,,,
2008Q3,SCP-2216,Site 4: Moscow,Euclid,0,0,0,0,0,0,0,0,0,None,0,0,,,,,,,,,,,,,,,,,,,,,,,,
2008Q3,SCP-2258,Site 8: Tehran,Safe,1,0,0,1,0,0,0,0,0,None,0,0,,,,,,,,,,,,,,,,,,,,,,,,
2008Q3,SCP-2271,Site 3: Kinshasa,Safe,0,0,0,0,0,0,0,0,0,None,0,0,,,,,,,,,,,,,,,,,,,,,,,,
2008Q3,SCP-2317,Site 2: Washington D.C,Safe,0,0,0,0,0,0,1,0,0,None,0,0,,,,,,,,,,,,,,,,,,,,,,,,
2008Q3,SCP-2424,Site 4: Moscow,Safe,0,1,0,0,0,0,0,0,0,None,0,0,,,,,,,,,,,,,,,,,,,,,,,,
2008Q3,SCP-2496,Site 7: Shanghai,Safe,0,1,0,0,1,0,0,0,0,None,0,0,,,,,,,,,,,,,,,,,,,,,,,,
2008Q3,SCP-2557,Site 8: Tehran,Keter,0,0,0,0,0,0,0,0,0,None,0,0,,,,,,,,,,,,,,,,,,,,,,,,
2008Q3,SCP-2662,Site 4: Moscow,Safe,0,0,0,0,0,0,0,0,0,None,0,0,,,,,,,,,,,,,,,,,,,,,,,,
2008Q3,SCP-2670,Site 6: Geneva,Safe,0,0,1,0,0,0,0,1,0,None,0,0,,,,,,,,,,,,,,,,,,,,,,,,
2008Q3,SCP-2688,Site 2: Washington D.C,Euclid,0,0,1,0,0,0,0,0,0,None,0,0,,,,,,,,,,,,,,,,,,,,,,,,
2008Q3,SCP-2709,Site 6: Geneva,Keter,0,0,0,0,0,1,1,0,1,None,0,0,,,,,,,,,,,,,,,,,,,,,,,,
2008Q3,SCP-2755,Site 2: Washington D.C,Safe,0,0,0,0,0,0,0,0,0,Infiltration,1,-4.7,,,,,,,,,,,,,,,,,,,,,,,,
2008Q3,SCP-2833,Site 3: Kinshasa,Safe,0,0,1,0,0,0,0,0,0,Infiltration,0,0,,,,,,,,,,,,,,,,,,,,,,,,
2008Q3,SCP-2966,Site 7: Shanghai,Keter,0,0,0,0,0,0,0,1,0,None,0,0,,,,,,,,,,,,,,,,,,,,,,,,
2008Q3,SCP-2979,Site 8: Tehran,Euclid,0,0,0,0,0,1,1,0,1,None,0,0,,,,,,,,,,,,,,,,,,,,,,,,
2008Q3,SCP-2989,Site 7: Shanghai,Keter,0,1,0,1,0,0,0,0,1,Legal,1,-32,,,,,,,,,,,,,,,,,,,,,,,,
2008Q3,SCP-3037,Site 3: Kinshasa,Keter,0,0,0,0,0,1,1,0,0,None,0,0,,,,,,,,,,,,,,,,,,,,,,,,
2008Q3,SCP-3058,Site 2: Washington D.C,Safe,0,0,0,0,0,1,0,0,1,None,0,0,,,,,,,,,,,,,,,,,,,,,,,,
2008Q3,SCP-3136,Site 4: Moscow,Keter,0,0,0,0,0,0,0,0,0,Paramilitary,1,-27.7,,,,,,,,,,,,,,,,,,,,,,,,
2008Q3,SCP-3137,Site 2: Washington D.C,Euclid,0,0,0,0,0,0,0,0,0,None,0,0,,,,,,,,,,,,,,,,,,,,,,,,
2008Q3,SCP-3190,Site 8: Tehran,Keter,1,0,0,0,0,1,1,0,0,Legal,0,0,,,,,,,,,,,,,,,,,,,,,,,,
2008Q3,SCP-3233,Site 8: Tehran,Euclid,0,0,0,0,0,1,0,0,1,None,0,0,,,,,,,,,,,,,,,,,,,,,,,,
2008Q3,SCP-3350,Site 4: Moscow,Keter,0,0,0,0,0,1,0,1,1,None,0,0,,,,,,,,,,,,,,,,,,,,,,,,
2008Q3,SCP-3356,Site 2: Washington D.C,Euclid,0,0,0,0,0,1,0,0,0,None,0,0,,,,,,,,,,,,,,,,,,,,,,,,
2008Q3,SCP-3521,Site 8: Tehran,Safe,0,0,0,0,0,1,0,1,1,None,0,0,,,,,,,,,,,,,,,,,,,,,,,,
2008Q3,SCP-3640,Site 6: Geneva,Keter,0,0,0,0,0,1,1,1,0,None,0,0,,,,,,,,,,,,,,,,,,,,,,,,
2008Q3,SCP-3754,Site 8: Tehran,Safe,1,0,0,0,0,1,0,1,1,Legal,1,24.5,,,,,,,,,,,,,,,,,,,,,,,,
2008Q3,SCP-3800,Site 8: Tehran,Safe,0,1,0,1,0,0,0,0,0,None,0,0,,,,,,,,,,,,,,,,,,,,,,,,
2008Q3,SCP-3886,Site 2: Washington D.C,Safe,0,0,0,0,0,0,0,0,1,Paramilitary,1,2.7,,,,,,,,,,,,,,,,,,,,,,,,
2008Q3,SCP-4007,Site 3: Kinshasa,Safe,0,1,1,0,0,0,0,0,1,None,0,0,,,,,,,,,,,,,,,,,,,,,,,,
2008Q3,SCP-4017,Site 2: Washington D.C,Safe,0,0,0,0,0,0,1,0,1,None,0,0,,,,,,,,,,,,,,,,,,,,,,,,
2008Q3,SCP-4068,Site 4: Moscow,Euclid,0,0,1,0,0,0,0,0,0,None,0,0,,,,,,,,,,,,,,,,,,,,,,,,
2008Q3,SCP-4129,Site 3: Kinshasa,Safe,0,0,0,0,0,1,1,0,0,None,0,0,,,,,,,,,,,,,,,,,,,,,,,,
2008Q3,SCP-4215,Site 8: Tehran,Keter,1,0,0,0,0,0,0,0,0,None,0,0,,,,,,,,,,,,,,,,,,,,,,,,
2008Q3,SCP-4226,Site 7: Shanghai,Euclid,0,0,1,0,0,0,1,0,0,None,0,0,,,,,,,,,,,,,,,,,,,,,,,,
2008Q3,SCP-4242,Site 8: Tehran,Keter,1,0,0,1,0,0,0,0,0,Paramilitary,1,24.2,,,,,,,,,,,,,,,,,,,,,,,,
2008Q3,SCP-4292,Site 4: Moscow,Keter,0,1,0,0,0,1,0,0,0,None,0,0,,,,,,,,,,,,,,,,,,,,,,,,
2008Q3,SCP-4303,Site 7: Shanghai,Keter,0,0,0,1,0,0,0,1,0,None,0,0,,,,,,,,,,,,,,,,,,,,,,,,
2008Q3,SCP-4348,Site 2: Washington D.C,Euclid,0,0,0,0,0,0,0,0,0,None,0,0,,,,,,,,,,,,,,,,,,,,,,,,
2008Q3,SCP-4352,Site 8: Tehran,Euclid,0,0,0,0,0,0,0,1,1,None,0,0,,,,,,,,,,,,,,,,,,,,,,,,
2008Q3,SCP-4373,Site 3: Kinshasa,Euclid,0,0,0,0,0,0,0,1,0,None,0,0,,,,,,,,,,,,,,,,,,,,,,,,
2008Q3,SCP-4384,Site 7: Shanghai,Euclid,0,0,0,0,0,1,0,0,0,None,0,0,,,,,,,,,,,,,,,,,,,,,,,,
2008Q3,SCP-4424,Site 7: Shanghai,Euclid,1,0,0,0,0,0,0,0,0,Infiltration,0,0,,,,,,,,,,,,,,,,,,,,,,,,
2008Q3,SCP-4432,Site 8: Tehran,Safe,0,0,1,0,0,0,1,0,0,None,0,0,,,,,,,,,,,,,,,,,,,,,,,,
2008Q3,SCP-4479,Site 3: Kinshasa,Keter,0,0,0,0,0,0,0,0,0,None,0,0,,,,,,,,,,,,,,,,,,,,,,,,
2008Q3,SCP-4536,Site 3: Kinshasa,Safe,0,0,0,0,0,1,0,1,0,None,0,0,,,,,,,,,,,,,,,,,,,,,,,,
2008Q3,SCP-4574,Site 3: Kinshasa,Euclid,0,0,0,0,0,0,0,0,0,None,0,0,,,,,,,,,,,,,,,,,,,,,,,,
2008Q3,SCP-4592,Site 3: Kinshasa,Keter,1,0,0,1,0,0,1,0,0,None,0,0,,,,,,,,,,,,,,,,,,,,,,,,
2008Q4,SCP-421,Site 7: Shanghai,Safe,0,1,0,1,1,0,0,0,0,None,0,0,,,,,,,,,,,,,,,,,,,,,,,,
2008Q4,SCP-583,Site 7: Shanghai,Safe,0,1,1,0,0,0,0,0,1,None,0,0,,,,,,,,,,,,,,,,,,,,,,,,
2008Q4,SCP-585,Site 8: Tehran,Safe,0,0,0,0,0,0,0,0,0,None,0,0,,,,,,,,,,,,,,,,,,,,,,,,
2008Q4,SCP-627,Site 7: Shanghai,Keter,0,0,1,0,0,0,0,1,0,None,0,0,,,,,,,,,,,,,,,,,,,,,,,,
2008Q4,SCP-890,Site 8: Tehran,Euclid,0,0,0,0,0,0,1,0,1,None,0,0,,,,,,,,,,,,,,,,,,,,,,,,
2008Q4,SCP-976,Site 3: Kinshasa,Safe,0,0,1,0,0,0,0,0,0,None,0,0,,,,,,,,,,,,,,,,,,,,,,,,
2008Q4,SCP-1000,Site 8: Tehran,Safe,0,1,1,0,0,0,0,1,1,None,0,0,,,,,,,,,,,,,,,,,,,,,,,,
2008Q4,SCP-1061,Site 8: Tehran,Euclid,0,1,0,0,0,0,1,0,1,None,0,0,,,,,,,,,,,,,,,,,,,,,,,,
2008Q4,SCP-1122,Site 3: Kinshasa,Euclid,0,1,0,0,1,1,0,0,0,None,0,0,,,,,,,,,,,,,,,,,,,,,,,,
2008Q4,SCP-1172,Site 2: Washington D.C,Safe,0,0,1,0,1,0,0,0,0,None,0,0,,,,,,,,,,,,,,,,,,,,,,,,
2008Q4,SCP-1357,Site 7: Shanghai,Keter,0,0,0,0,0,1,0,0,0,None,0,0,,,,,,,,,,,,,,,,,,,,,,,,
2008Q4,SCP-1426,Site 2: Washington D.C,Keter,0,0,1,0,0,1,1,1,0,None,0,0,,,,,,,,,,,,,,,,,,,,,,,,
2008Q4,SCP-1517,Site 6: Geneva,Euclid,0,1,1,0,0,0,0,0,0,None,0,0,,,,,,,,,,,,,,,,,,,,,,,,
2008Q4,SCP-1597,Site 3: Kinshasa,Safe,0,0,0,0,0,0,1,0,0,None,0,0,,,,,,,,,,,,,,,,,,,,,,,,
2008Q4,SCP-1623,Site 8: Tehran,Keter,1,0,0,1,0,0,0,0,0,None,0,0,,,,,,,,,,,,,,,,,,,,,,,,
2008Q4,SCP-1641,Site 8: Tehran,Safe,0,0,0,0,0,0,0,0,0,None,0,0,,,,,,,,,,,,,,,,,,,,,,,,
2008Q4,SCP-1699,Site 3: Kinshasa,Safe,0,0,0,0,0,1,0,0,0,None,0,0,,,,,,,,,,,,,,,,,,,,,,,,
2008Q4,SCP-1787,Site 7: Shanghai,Safe,0,0,0,0,0,0,0,0,0,None,0,0,,,,,,,,,,,,,,,,,,,,,,,,
2008Q4,SCP-1841,Site 7: Shanghai,Safe,1,1,0,0,0,0,0,0,0,Infiltration,1,-4.7,,,,,,,,,,,,,,,,,,,,,,,,
2008Q4,SCP-2105,Site 7: Shanghai,Euclid,0,1,0,0,0,0,0,0,0,None,0,0,,,,,,,,,,,,,,,,,,,,,,,,
2008Q4,SCP-2135,Site 6: Geneva,Keter,0,0,0,0,0,1,0,0,0,Infiltration,1,-70.5,,,,,,,,,,,,,,,,,,,,,,,,
2008Q4,SCP-2159,Site 3: Kinshasa,Keter,0,0,0,1,0,1,1,1,0,None,0,0,,,,,,,,,,,,,,,,,,,,,,,,
2008Q4,SCP-2272,Site 6: Geneva,Keter,0,0,0,1,0,0,0,0,0,None,0,0,,,,,,,,,,,,,,,,,,,,,,,,
2008Q4,SCP-2304,Site 8: Tehran,Safe,0,0,1,1,0,0,0,0,1,None,0,0,,,,,,,,,,,,,,,,,,,,,,,,
2008Q4,SCP-2358,Site 8: Tehran,Keter,0,0,0,0,0,1,0,0,1,None,0,0,,,,,,,,,,,,,,,,,,,,,,,,
2008Q4,SCP-2396,Site 7: Shanghai,Euclid,1,1,0,1,0,0,1,0,0,None,0,0,,,,,,,,,,,,,,,,,,,,,,,,
2008Q4,SCP-2737,Site 6: Geneva,Keter,0,0,0,0,0,0,1,0,1,None,0,0,,,,,,,,,,,,,,,,,,,,,,,,
2008Q4,SCP-2749,Site 3: Kinshasa,Euclid,0,0,1,0,0,0,0,0,0,None,0,0,,,,,,,,,,,,,,,,,,,,,,,,
2008Q4,SCP-2968,Site 8: Tehran,Euclid,0,0,1,0,0,0,0,0,0,None,0,0,,,,,,,,,,,,,,,,,,,,,,,,
2008Q4,SCP-2975,Site 8: Tehran,Keter,0,0,0,0,0,1,1,0,0,Legal,0,0,,,,,,,,,,,,,,,,,,,,,,,,
2008Q4,SCP-3069,Site 8: Tehran,Safe,0,0,0,0,0,1,0,1,0,Legal,1,36.3,,,,,,,,,,,,,,,,,,,,,,,,
2008Q4,SCP-3141,Site 6: Geneva,Safe,1,0,0,0,0,0,1,0,1,None,0,0,,,,,,,,,,,,,,,,,,,,,,,,
2008Q4,SCP-3222,Site 4: Moscow,Safe,0,0,1,0,0,0,0,0,0,Paramilitary,1,-0.5,,,,,,,,,,,,,,,,,,,,,,,,
2008Q4,SCP-3285,Site 6: Geneva,Keter,0,0,0,0,0,0,0,0,0,None,0,0,,,,,,,,,,,,,,,,,,,,,,,,
2008Q4,SCP-3328,Site 7: Shanghai,Safe,0,0,1,0,0,1,0,0,0,None,0,0,,,,,,,,,,,,,,,,,,,,,,,,
2008Q4,SCP-3685,Site 4: Moscow,Safe,0,0,0,1,0,0,1,0,1,None,0,0,,,,,,,,,,,,,,,,,,,,,,,,
2008Q4,SCP-3956,Site 2: Washington D.C,Euclid,0,0,0,0,0,0,1,1,1,Paramilitary,0,0,,,,,,,,,,,,,,,,,,,,,,,,
2008Q4,SCP-4015,Site 3: Kinshasa,Safe,0,1,0,0,0,1,1,1,0,None,0,0,,,,,,,,,,,,,,,,,,,,,,,,
2008Q4,SCP-4050,Site 2: Washington D.C,Safe,0,1,0,0,0,0,0,0,0,Infiltration,1,16,,,,,,,,,,,,,,,,,,,,,,,,
2008Q4,SCP-4103,Site 4: Moscow,Euclid,1,0,0,0,0,0,0,0,0,Infiltration,0,0,,,,,,,,,,,,,,,,,,,,,,,,
2008Q4,SCP-4207,Site 4: Moscow,Euclid,0,1,0,0,0,1,0,0,1,None,0,0,,,,,,,,,,,,,,,,,,,,,,,,
2008Q4,SCP-4267,Site 2: Washington D.C,Euclid,0,0,0,0,0,0,0,0,0,Paramilitary,1,-20,,,,,,,,,,,,,,,,,,,,,,,,
2008Q4,SCP-4320,Site 2: Washington D.C,Keter,0,0,0,0,0,1,0,0,0,None,0,0,,,,,,,,,,,,,,,,,,,,,,,,
2008Q4,SCP-4362,Site 3: Kinshasa,Safe,0,0,1,0,0,1,0,0,1,None,0,0,,,,,,,,,,,,,,,,,,,,,,,,
2008Q4,SCP-4379,Site 3: Kinshasa,Safe,0,1,0,0,0,0,0,0,0,None,0,0,,,,,,,,,,,,,,,,,,,,,,,,
2008Q4,SCP-4384,Site 7: Shanghai,Euclid,0,0,0,0,0,1,0,0,0,None,0,0,,,,,,,,,,,,,,,,,,,,,,,,
2008Q4,SCP-4400,Site 2: Washington D.C,Keter,0,0,0,0,0,0,0,1,0,None,0,0,,,,,,,,,,,,,,,,,,,,,,,,
2008Q4,SCP-4472,Site 6: Geneva,Euclid,0,1,0,0,0,1,0,1,0,None,0,0,,,,,,,,,,,,,,,,,,,,,,,,
2008Q4,SCP-4515,Site 3: Kinshasa,Safe,1,0,0,0,0,0,0,0,1,None,0,0,,,,,,,,,,,,,,,,,,,,,,,,
2009Q1,SCP-888,Site 8: Tehran,Safe,1,0,0,0,0,1,0,1,0,Paramilitary,1,20.3,,,,,,,,,,,,,,,,,,,,,,,,
2009Q1,SCP-1614,Site 6: Geneva,Euclid,1,0,0,0,0,1,0,0,1,None,0,0,,,,,,,,,,,,,,,,,,,,,,,,
2009Q1,SCP-1633,Site 3: Kinshasa,Safe,0,0,0,0,0,1,1,0,1,None,0,0,,,,,,,,,,,,,,,,,,,,,,,,
2009Q1,SCP-1787,Site 7: Shanghai,Safe,0,0,0,0,0,0,0,0,0,None,0,0,,,,,,,,,,,,,,,,,,,,,,,,
2009Q1,SCP-1895,Site 3: Kinshasa,Safe,0,0,1,0,0,0,0,0,0,Legal,1,-2.5,,,,,,,,,,,,,,,,,,,,,,,,
2009Q1,SCP-1905,Site 2: Washington D.C,Euclid,1,0,0,0,0,1,0,0,0,None,0,0,,,,,,,,,,,,,,,,,,,,,,,,
2009Q1,SCP-1999,Site 4: Moscow,Safe,0,1,1,0,0,0,0,0,0,None,0,0,,,,,,,,,,,,,,,,,,,,,,,,
2009Q1,SCP-2064,Site 6: Geneva,Keter,0,0,0,0,1,0,1,0,0,None,0,0,,,,,,,,,,,,,,,,,,,,,,,,
2009Q1,SCP-2164,Site 7: Shanghai,Keter,1,0,0,0,0,0,1,0,0,None,0,0,,,,,,,,,,,,,,,,,,,,,,,,
2009Q1,SCP-2210,Site 8: Tehran,Keter,0,0,0,0,0,0,0,0,1,Paramilitary,1,-0.8,,,,,,,,,,,,,,,,,,,,,,,,
2009Q1,SCP-2216,Site 4: Moscow,Euclid,0,0,0,0,0,0,0,0,0,None,0,0,,,,,,,,,,,,,,,,,,,,,,,,
2009Q1,SCP-2228,Site 2: Washington D.C,Keter,1,0,0,0,0,0,0,0,0,None,0,0,,,,,,,,,,,,,,,,,,,,,,,,
2009Q1,SCP-2390,Site 4: Moscow,Euclid,0,0,0,0,0,0,1,0,0,None,0,0,,,,,,,,,,,,,,,,,,,,,,,,
2009Q1,SCP-2420,Site 2: Washington D.C,Safe,0,0,0,1,0,0,0,0,0,None,0,0,,,,,,,,,,,,,,,,,,,,,,,,
2009Q1,SCP-2530,Site 4: Moscow,Euclid,0,1,0,0,0,0,0,0,0,Infiltration,1,28.7,,,,,,,,,,,,,,,,,,,,,,,,
2009Q1,SCP-2560,Site 3: Kinshasa,Safe,0,0,0,0,0,1,0,0,0,None,0,0,,,,,,,,,,,,,,,,,,,,,,,,
2009Q1,SCP-2628,Site 8: Tehran,Keter,0,1,0,0,0,0,1,0,0,None,0,0,,,,,,,,,,,,,,,,,,,,,,,,
2009Q1,SCP-2649,Site 2: Washington D.C,Safe,1,0,0,0,1,0,1,0,0,None,0,0,,,,,,,,,,,,,,,,,,,,,,,,
2009Q1,SCP-2708,Site 4: Moscow,Safe,0,1,0,0,0,0,0,0,0,None,0,0,,,,,,,,,,,,,,,,,,,,,,,,
2009Q1,SCP-2853,Site 3: Kinshasa,Safe,1,0,0,0,0,0,1,0,0,None,0,0,,,,,,,,,,,,,,,,,,,,,,,,
2009Q1,SCP-2868,Site 8: Tehran,Keter,0,0,0,0,0,1,0,0,1,None,0,0,,,,,,,,,,,,,,,,,,,,,,,,
2009Q1,SCP-2875,Site 8: Tehran,Keter,0,1,0,0,0,1,1,1,0,None,0,0,,,,,,,,,,,,,,,,,,,,,,,,
2009Q1,SCP-2902,Site 8: Tehran,Keter,0,0,0,0,0,0,0,1,0,None,0,0,,,,,,,,,,,,,,,,,,,,,,,,
2009Q1,SCP-3103,Site 8: Tehran,Safe,0,0,0,0,0,1,1,1,0,Legal,0,0,,,,,,,,,,,,,,,,,,,,,,,,
2009Q1,SCP-3161,Site 4: Moscow,Euclid,0,0,0,0,0,0,1,0,0,None,0,0,,,,,,,,,,,,,,,,,,,,,,,,
2009Q1,SCP-3167,Site 6: Geneva,Keter,0,1,0,0,0,0,0,0,0,None,0,0,,,,,,,,,,,,,,,,,,,,,,,,
2009Q1,SCP-3213,Site 7: Shanghai,Safe,0,1,1,0,0,0,0,0,0,None,0,0,,,,,,,,,,,,,,,,,,,,,,,,
2009Q1,SCP-3328,Site 7: Shanghai,Safe,0,0,1,0,0,1,0,0,0,None,0,0,,,,,,,,,,,,,,,,,,,,,,,,
2009Q1,SCP-3439,Site 2: Washington D.C,Keter,0,0,0,0,0,1,0,0,0,None,0,0,,,,,,,,,,,,,,,,,,,,,,,,
2009Q1,SCP-3453,Site 6: Geneva,Euclid,0,1,1,0,0,0,0,0,1,Paramilitary,1,-1.3,,,,,,,,,,,,,,,,,,,,,,,,
2009Q1,SCP-3473,Site 4: Moscow,Keter,1,0,0,0,0,0,0,0,0,None,0,0,,,,,,,,,,,,,,,,,,,,,,,,
